Cap Hit,Chip,Games Missed,Injury Type,Player,Position,Season,Team,Games Missed
0.6125,67.225609756,9,Undisclosed,"Leivo, Josh",F,2016/17,Toronto,9
1.744167,106.351646341,5,Upper body,"Marner, Mitch",F,2016/17,Toronto,5
1.744167,21.270329268,1,Upper body,"Nylander, William",F,2016/17,Toronto,1
0.675,148.170731707,18,Upper body,"Smith, Ben",F,2016/17,Toronto,18
0.919167,123.302890244,11,Undisclosed,"Soshnikov, Nikita",F,2016/17,Toronto,11
0.919167,11.209353659,1,Upper body,"Soshnikov, Nikita",F,2016/17,Toronto,1
0.919167,33.628060976,3,Upper body,"Soshnikov, Nikita",F,2016/17,Toronto,3
5.3,5300,82,Back,"Horton, Nathan","F ""retired""",2016/17,Toronto,82
5.25,5250,82,Hernia,"Lupul, Joffrey","F ""retired""",2016/17,Toronto,82
0.75,100.609756098,11,Upper body,"Carrick, Connor",D,2016/17,Toronto,11
1.2,102.439024390,7,Lower body,"Hunwick, Matt",D,2016/17,Toronto,7
1.25,15.243902439,1,Flu,"Marincin, Martin",D,2016/17,Toronto,1
1.25,45.731707317,3,Lower body,"Marincin, Martin",D,2016/17,Toronto,3
1.25,259.146341463,17,Lower body,"Marincin, Martin",D,2016/17,Toronto,17
5,365.853658537,6,Knee,"Rielly, Morgan",D,2016/17,Toronto,6
3,3000,82,Knee,"Robidas, Stephane","D ""retired""",2016/17,Toronto,82
5,60.975609756,1,Upper body,"Andersen, Frederik",G,2016/17,Toronto,2
1.85,203.048780488,9,Concussion,"Baertschi, Sven",F,2016/17,Vancouver,9
1.85,45.121951220,2,Foot,"Baertschi, Sven",F,2016/17,Vancouver,2
1.85,45.121951220,2,Upper body,"Baertschi, Sven",F,2016/17,Vancouver,2
4.5,54.878048780,1,Eye,"Burrows, Alex",F,2016/17,Vancouver,1
4.5,54.878048780,1,Illness,"Burrows, Alex",F,2016/17,Vancouver,1
4.5,219.512195122,4,Neck,"Burrows, Alex",F,2016/17,Vancouver,4
0.6,14.634146341,2,Illness,"Chaput, Michael",F,2016/17,Vancouver,2
0.7245,88.353658537,10,Foot,"Cramarossa, Joseph",F,2016/17,Vancouver,10
2.65,2068.292682927,64,Neck,"Dorsett, Derek",F,2016/17,Vancouver,64
2.65,129.268292683,4,Shoulder,"Dorsett, Derek",F,2016/17,Vancouver,4
6,1243.902439024,17,Leg,"Eriksson, Loui",F,2016/17,Vancouver,17
1.025833,187.652378049,15,Upper body,"Gaunce, Brendan",F,2016/17,Vancouver,15
1.075833,78.719487805,6,Illness,"Goldobin, Nikolay",F,2016/17,Vancouver,6
0.9,10.975609756,1,Illness,"Granlund, Markus",F,2016/17,Vancouver,2
0.9,120.731707317,11,Wrist,"Granlund, Markus",F,2016/17,Vancouver,11
2.5,518.292682927,17,Knee,"Hansen, Jannik",F,2016/17,Vancouver,17
2.5,487.804878049,16,Ribs,"Hansen, Jannik",F,2016/17,Vancouver,16
1.744167,21.270329268,1,Lower body,"Horvat, Bo",F,2016/17,Vancouver,1
0.6,7.317073171,1,Illness,"Megna, Jayson",F,2016/17,Vancouver,1
0.6,73.170731707,10,Shoulder,"Megna, Jayson",F,2016/17,Vancouver,10
0.6,36.585365854,5,Upper body,"Megna, Jayson",F,2016/17,Vancouver,5
0.95,382.317073171,33,Knee,"Rodin, Anton",F,2016/17,Vancouver,33
0.95,463.414634146,40,Knee,"Rodin, Anton",F,2016/17,Vancouver,40
0.7,68.292682927,8,Ankle,"Skille, Jack",F,2016/17,Vancouver,8
0.7,102.439024390,12,Undisclosed,"Skille, Jack",F,2016/17,Vancouver,12
0.7,8.536585366,1,Upper body,"Skille, Jack",F,2016/17,Vancouver,1
4.375,53.353658537,1,Undisclosed,"Sutter, Brandon",F,2016/17,Vancouver,1
5,792.682926829,13,Finger,"Edler, Alexander",D,2016/17,Vancouver,13
5,60.975609756,1,Upper body,"Edler, Alexander",D,2016/17,Vancouver,1
3.5,2219.512195122,52,Wrist,"Gudbranson, Erik",D,2016/17,Vancouver,52
0.89625,120.228658537,11,Hand,"Hutton, Ben",D,2016/17,Vancouver,11
1.025,37.5,3,Illness,"Larsen, Philip",D,2016/17,Vancouver,3
1.025,275,22,Upper body,"Larsen, Philip",D,2016/17,Vancouver,22
0.925,11.280487805,1,Illness,"Stecher, Troy",D,2016/17,Vancouver,1
0.925,11.280487805,1,Upper body,"Stecher, Troy",D,2016/17,Vancouver,1
4.45,108.536585366,2,Illness,"Tanev, Chris",D,2016/17,Vancouver,2
4.45,162.804878049,3,Illness,"Tanev, Chris",D,2016/17,Vancouver,3
4.45,162.804878049,3,Lower body,"Tanev, Chris",D,2016/17,Vancouver,3
4.45,1085.365853659,20,Lower body,"Tanev, Chris",D,2016/17,Vancouver,20
4.45,54.268292683,1,Upper body,"Tanev, Chris",D,2016/17,Vancouver,1
0.925,67.682926829,6,Illness,"Tryamkin, Nikita",D,2016/17,Vancouver,6
1.55,396.951219512,21,Lower body,"Markstrom, Jacob",G,2016/17,Vancouver,21
6,146.341463415,2,Ankle,"Miller, Ryan",G,2016/17,Vancouver,2
6,73.170731707,1,Flu,"Miller, Ryan",G,2016/17,Vancouver,1
6,73.170731707,1,Undisclosed,"Miller, Ryan",G,2016/17,Vancouver,1
1.75,21.341463415,1,Illness,"Beagle, Jay",F,2016/17,Washington,1
0.894167,163.567134146,15,Hand,"Burakovsky, Andre",F,2016/17,Washington,15
0.575,7.012195122,1,Illness,"Carey, Paul",F,2016/17,Washington,1
0.85,20.731707317,2,Illness,"Connolly, Brett",F,2016/17,Washington,2
3.5,42.682926829,1,Upper body,"Eller, Lars",F,2016/17,Washington,1
4.175,50.914634146,1,Upper body,"Oshie, T.J.",F,2016/17,Washington,1
4.175,203.658536585,4,Upper body,"Oshie, T.J.",F,2016/17,Washington,4
4.175,356.402439024,7,Upper body,"Oshie, T.J.",F,2016/17,Washington,7
3.25,39.634146341,1,Lower body,"Williams, Justin",F,2016/17,Washington,1
3.966667,193.495951220,4,Lower body,"Carlson, John",D,2016/17,Washington,4
3.966667,290.243926829,6,Lower body,"Carlson, John",D,2016/17,Washington,6
5.75,140.243902439,2,Lower body,"Niskanen, Matt",D,2016/17,Washington,2
5.75,70.121951220,1,Upper body,"Niskanen, Matt",D,2016/17,Washington,1
5.5,201.219512195,3,Lower body,"Orpik, Brooks",D,2016/17,Washington,3
0.925,270.731707317,24,Lower body,"Armia, Joel",F,2016/17,Winnipeg/Atlanta,24
1.55,18.902439024,1,Upper body,"Burmistrov, Alexander",F,2016/17,Winnipeg/Atlanta,1
1.55,189.024390244,10,Upper body,"Burmistrov, Alexander",F,2016/17,Winnipeg/Atlanta,10
1.775,108.231707317,5,Upper body,"Connor, Kyle",F,2016/17,Winnipeg/Atlanta,5
0.925,56.402439024,5,Upper body,"Copp, Andrew",F,2016/17,Winnipeg/Atlanta,5
0.925,293.292682927,26,Leg,"Dano, Marko",F,2016/17,Winnipeg/Atlanta,26
0.925,22.560975610,2,Undisclosed,"Dano, Marko",F,2016/17,Winnipeg/Atlanta,2
3.575,348.780487805,8,Concussion,"Laine, Patrik",F,2016/17,Winnipeg/Atlanta,8
3.575,43.597560976,1,Illness,"Laine, Patrik",F,2016/17,Winnipeg/Atlanta,1
4.7,1318.292682927,23,Lower body,"Little, Bryan",F,2016/17,Winnipeg/Atlanta,23
2.125,647.865853659,25,Lower body,"Matthias, Shawn",F,2016/17,Winnipeg/Atlanta,25
2.125,310.975609756,12,Shoulder,"Matthias, Shawn",F,2016/17,Winnipeg/Atlanta,12
3,109.756097561,3,Upper body,"Perreault, Mathieu",F,2016/17,Winnipeg/Atlanta,3
3,512.195121951,14,Upper body,"Perreault, Mathieu",F,2016/17,Winnipeg/Atlanta,14
0.840833,102.540609756,10,Lower body,"Petan, Nic",F,2016/17,Winnipeg/Atlanta,10
6.125,224.085365854,3,Lower body,"Scheifele, Mark",F,2016/17,Winnipeg/Atlanta,3
4.35,159.146341463,3,Illness,"Stafford, Drew",F,2016/17,Winnipeg/Atlanta,3
4.35,318.292682927,6,Lower body,"Stafford, Drew",F,2016/17,Winnipeg/Atlanta,6
4.35,795.731707317,15,Upper body,"Stafford, Drew",F,2016/17,Winnipeg/Atlanta,15
0.874125,21.320121951,2,Undisclosed,"Tanev, Brandon",F,2016/17,Winnipeg/Atlanta,2
1.2,14.634146341,1,Undisclosed,"Thorburn, Chris",F,2016/17,Winnipeg/Atlanta,1
7.6,185.365853659,2,Lower body,"Byfuglien, Dustin",D,2016/17,Winnipeg/Atlanta,2
0.85,103.658536585,10,Upper body,"Chiarot, Ben",D,2016/17,Winnipeg/Atlanta,10
0.85,124.390243902,12,Upper body,"Chiarot, Ben",D,2016/17,Winnipeg/Atlanta,12
5.75,631.097560976,9,Concussion,"Enstrom, Tobias",D,2016/17,Winnipeg/Atlanta,9
5.75,350.609756098,5,Knee,"Enstrom, Tobias",D,2016/17,Winnipeg/Atlanta,5
5.75,350.609756098,5,Lower body,"Enstrom, Tobias",D,2016/17,Winnipeg/Atlanta,5
5.5,335.365853659,5,Lower body,"Myers, Tyler",D,2016/17,Winnipeg/Atlanta,5
5.5,4426.829268293,66,Lower body,"Myers, Tyler",D,2016/17,Winnipeg/Atlanta,66
0.8875,119.054878049,11,Hernia,"Postma, Paul",D,2016/17,Winnipeg/Atlanta,11
2.625,352.134146341,11,Lower body,"Stuart, Mark",D,2016/17,Winnipeg/Atlanta,11
3.308824,201.757560976,5,Upper body,"Trouba, Jacob",D,2016/17,Winnipeg/Atlanta,5
3.9,760.975609756,16,Knee,"Pavelec, Ondrej",G,2016/17,Winnipeg/Atlanta,16
3.9,380.487804878,8,Lower body,"Pavelec, Ondrej",G,2016/17,Winnipeg/Atlanta,8
0.68,33.170731707,4,Upper body,"Blandisi, Joseph",F,2017/18,Anaheim,4
0.9,164.634146341,15,Lower body,"Boll, Jared",F,2017/18,Anaheim,15
3.15,2957.926829268,77,Illness,"Eaves, Patrick",F,2017/18,Anaheim,77
3.15,115.243902439,3,Lower body,"Eaves, Patrick",F,2017/18,Anaheim,3
8.25,1911.585365854,19,Facial,"Getzlaf, Ryan",F,2017/18,Anaheim,19
8.25,100.609756098,1,Flu,"Getzlaf, Ryan",F,2017/18,Anaheim,2
8.25,201.219512195,2,Lower body,"Getzlaf, Ryan",F,2017/18,Anaheim,2
8.25,301.829268293,3,Lower body,"Getzlaf, Ryan",F,2017/18,Anaheim,3
0.706667,86.178902439,10,Concussion,"Kase, Ondrej",F,2017/18,Anaheim,10
0.706667,25.853670732,3,Flu,"Kase, Ondrej",F,2017/18,Anaheim,3
0.706667,25.853670732,3,Head,"Kase, Ondrej",F,2017/18,Anaheim,3
6.875,3102.134146341,37,Hip,"Kesler, Ryan",F,2017/18,Anaheim,37
6.875,83.841463415,1,Lower body,"Kesler, Ryan",F,2017/18,Anaheim,1
0.65,214.024390244,27,Undisclosed,"Liambas, Mike",F,2017/18,Anaheim,27
8.625,1157.012195122,11,Leg,"Perry, Corey",F,2017/18,Anaheim,11
3.789444,231.063658537,5,Upper body,"Rakell, Rickard",F,2017/18,Anaheim,5
1.6275,59.542682927,3,Lower body,"Ritchie, Nick",F,2017/18,Anaheim,3
1.6275,59.542682927,3,Upper body,"Ritchie, Nick",F,2017/18,Anaheim,3
3.75,228.658536585,5,Undisclosed,"Silfverberg, Jakob",F,2017/18,Anaheim,5
1.491666,72.764195122,4,Undisclosed,"Terry, Troy",F,2017/18,Anaheim,4
4,195.121951220,4,Hand,"Bieksa, Kevin",D,2017/18,Anaheim,4
4,536.585365854,11,Hand,"Bieksa, Kevin",D,2017/18,Anaheim,11
4,585.365853659,12,Lower body,"Fowler, Cam",D,2017/18,Anaheim,12
4,146.341463415,3,Shoulder,"Fowler, Cam",D,2017/18,Anaheim,3
5.205556,444.376731707,7,Shoulder,"Lindholm, Hampus",D,2017/18,Anaheim,7
5.205556,63.482390244,1,Undisclosed,"Lindholm, Hampus",D,2017/18,Anaheim,1
5.205556,317.411951220,5,Upper body,"Lindholm, Hampus",D,2017/18,Anaheim,5
0.825,20.121951220,2,Upper body,"Manson, Josh",D,2017/18,Anaheim,2
0.925,11.280487805,1,Elbow,"Montour, Brandon",D,2017/18,Anaheim,1
4.875,535.060975610,9,Shoulder,"Vatanen, Sami",D,2017/18,Anaheim,9
2.3,28.048780488,1,Concussion,"Gibson, John",G,2017/18,Anaheim,1
2.3,84.146341463,3,Lower body,"Gibson, John",G,2017/18,Anaheim,3
2.3,112.195121951,4,Lower body,"Gibson, John",G,2017/18,Anaheim,4
2.3,84.146341463,3,Upper body,"Gibson, John",G,2017/18,Anaheim,3
2,121.951219512,5,Lower body,"Miller, Ryan",G,2017/18,Anaheim,5
2,219.512195122,9,Upper body,"Miller, Ryan",G,2017/18,Anaheim,9
0.894167,163.567134146,15,Lower body,"Dauphin, Laurent",F,2017/18,Arizona/Phoenix,15
1.106667,53.983756098,4,Lower body,"Dvorak, Christian",F,2017/18,Arizona/Phoenix,4
1.075833,13.119914634,1,Lower body,"Fischer, Christian",F,2017/18,Arizona/Phoenix,1
1.8,21.951219512,1,Lower body,"Martinook, Jordan",F,2017/18,Arizona/Phoenix,1
2.8,68.292682927,2,Lower body,"Panik, Richard",F,2017/18,Arizona/Phoenix,2
1.363333,99.756073171,6,Upper body,"Perlini, Brendan",F,2017/18,Arizona/Phoenix,6
2.083333,50.813,2,Lower body,"Richardson, Brad",F,2017/18,Arizona/Phoenix,2
2.083333,101.626,4,Upper body,"Richardson, Brad",F,2017/18,Arizona/Phoenix,4
0.7,17.073170732,2,Illness,"Rinaldo, Zac",F,2017/18,Arizona/Phoenix,2
0.7,59.756097561,7,Upper body,"Rinaldo, Zac",F,2017/18,Arizona/Phoenix,7
5.5,5500,82,Lower body,"Bolland, Dave","F ""retired""",2017/18,Arizona/Phoenix,82
1.35,16.463414634,1,Illness,"Chychrun, Jakob",D,2017/18,Arizona/Phoenix,1
1.35,477.439024390,29,Knee,"Chychrun, Jakob",D,2017/18,Arizona/Phoenix,29
1.35,32.926829268,2,Lower body,"Chychrun, Jakob",D,2017/18,Arizona/Phoenix,2
1,24.390243902,2,Lower body,"Connauton, Kevin",D,2017/18,Arizona/Phoenix,2
1,12.195121951,1,Undisclosed,"Connauton, Kevin",D,2017/18,Arizona/Phoenix,1
3.9375,144.054878049,3,Upper body,"Demers, Jason",D,2017/18,Arizona/Phoenix,3
3.9375,480.182926829,10,Upper body,"Demers, Jason",D,2017/18,Arizona/Phoenix,10
5.475,66.768292683,1,Illness,"Goligoski, Alex",D,2017/18,Arizona/Phoenix,1
4.1,400,8,Lower body,"Hjalmarsson, Niklas",D,2017/18,Arizona/Phoenix,8
4.1,500,10,Upper body,"Hjalmarsson, Niklas",D,2017/18,Arizona/Phoenix,10
4.1,800,16,Upper body,"Hjalmarsson, Niklas",D,2017/18,Arizona/Phoenix,16
1,60.975609756,5,Lower body,"Raanta, Antti",G,2017/18,Arizona/Phoenix,5
1,109.756097561,9,Lower body,"Raanta, Antti",G,2017/18,Arizona/Phoenix,9
1,12.195121951,1,Upper body,"Raanta, Antti",G,2017/18,Arizona/Phoenix,1
1,73.170731707,6,Upper body,"Raanta, Antti",G,2017/18,Arizona/Phoenix,6
0.725,114.939024390,13,Finger,"Acciari, Noel",F,2017/18,Boston,13
0.725,61.890243902,7,Lower body,"Acciari, Noel",F,2017/18,Boston,7
0.725,8.841463415,1,Upper body,"Acciari, Noel",F,2017/18,Boston,1
6,878.048780488,12,Colon,"Backes, David",F,2017/18,Boston,12
6,365.853658537,5,Illness,"Backes, David",F,2017/18,Boston,5
6,365.853658537,5,Knee,"Backes, David",F,2017/18,Boston,5
6.875,1089.939024390,13,Foot,"Bergeron, Patrice",F,2017/18,Boston,13
6.875,419.207317073,5,Lower body,"Bergeron, Patrice",F,2017/18,Boston,5
1.066667,442.276560976,34,Shoulder,"Bjork, Anders",F,2017/18,Boston,34
1.066667,91.056939024,7,Undisclosed,"Bjork, Anders",F,2017/18,Boston,7
0.925,180.487804878,16,Leg,"Cehlarik, Peter",F,2017/18,Boston,16
0.675,8.231707317,1,Illness,"Czarnik, Austin",F,2017/18,Boston,1
1.288333,47.134134146,3,Upper body,"DeBrusk, Jake",F,2017/18,Boston,3
1.288333,125.691024390,8,Upper body,"DeBrusk, Jake",F,2017/18,Boston,8
7.25,972.560975610,11,Back,"Krejci, David",F,2017/18,Boston,11
7.25,88.414634146,1,Upper body,"Krejci, David",F,2017/18,Boston,1
7.25,530.487804878,6,Upper body,"Krejci, David",F,2017/18,Boston,6
0.925,78.963414634,7,Upper body,"Kuraly, Sean",F,2017/18,Boston,7
6.125,448.170731707,6,Undisclosed,"Marchand, Brad",F,2017/18,Boston,6
6.125,74.695121951,1,Upper body,"Marchand, Brad",F,2017/18,Boston,1
6.125,149.390243902,2,Upper body,"Marchand, Brad",F,2017/18,Boston,2
3.9,570.731707317,12,Upper body,"Nash, Rick",F,2017/18,Boston,12
0.9,54.878048780,5,Head,"Nash, Riley",F,2017/18,Boston,5
0.9,10.975609756,1,Illness,"Nash, Riley",F,2017/18,Boston,1
2.825,34.451219512,1,Groin,"Spooner, Ryan",F,2017/18,Boston,1
2.825,482.317073171,14,Groin,"Spooner, Ryan",F,2017/18,Boston,14
2.825,34.451219512,1,Illness,"Spooner, Ryan",F,2017/18,Boston,1
2.825,137.804878049,4,Lower body,"Spooner, Ryan",F,2017/18,Boston,4
0.925,78.963414634,7,Lower body,"Vatrano, Frank",F,2017/18,Boston,7
0.75,18.292682927,2,Hand,"Wingels, Tommy",F,2017/18,Boston,2
0.894167,54.522378049,5,Lower body,"Carlo, Brandon",D,2017/18,Boston,5
4,439.024390244,9,Upper body,"Chara, Zdeno",D,2017/18,Boston,9
0.925,22.560975610,2,Lower body,"Grzelcyk, Matt",D,2017/18,Boston,2
5.25,64.024390244,1,Jaw,"Krug, Torey",D,2017/18,Boston,1
5.25,128.048780488,2,Upper body,"Krug, Torey",D,2017/18,Boston,2
5.25,192.073170732,3,Upper body,"Krug, Torey",D,2017/18,Boston,3
1.258333,61.382097561,4,Heart,"McAvoy, Charlie",D,2017/18,Boston,4
1.258333,230.182865854,15,Knee,"McAvoy, Charlie",D,2017/18,Boston,15
2.75,1207.317073171,36,Leg,"McQuaid, Adam",D,2017/18,Boston,36
2.5,30.487804878,1,Hand,"Miller, Kevan",D,2017/18,Boston,1
2.5,91.463414634,3,Illness,"Miller, Kevan",D,2017/18,Boston,3
2.5,274.390243902,9,Upper body,"Miller, Kevan",D,2017/18,Boston,9
1.2,58.536585366,4,Lower body,"Khudobin, Anton",G,2017/18,Boston,4
7,170.731707317,2,Concussion,"Rask, Tuukka",G,2017/18,Boston,2
0.894167,54.522378049,5,Lower body,"Bailey, Justin",F,2017/18,Buffalo,5
0.65,87.195121951,11,Upper body,"Criscuolo, Kyle",F,2017/18,Buffalo,11
3.775,690.548780488,15,Ankle,"Eichel, Jack",F,2017/18,Buffalo,15
1.6,58.536585366,3,Facial,"Girgensons, Zemgus",F,2017/18,Buffalo,3
1.6,19.512195122,1,Illness,"Girgensons, Zemgus",F,2017/18,Buffalo,1
1.6,58.536585366,3,Lower body,"Girgensons, Zemgus",F,2017/18,Buffalo,3
1.6,39.024390244,2,Undisclosed,"Girgensons, Zemgus",F,2017/18,Buffalo,2
0.65,47.560975610,6,Upper body,"Griffith, Seth",F,2017/18,Buffalo,6
0.7,76.829268293,9,Ankle,"Josefson, Jacob",F,2017/18,Buffalo,9
0.7,128.048780488,15,Ankle,"Josefson, Jacob",F,2017/18,Buffalo,15
0.7,59.756097561,7,Lower body,"Josefson, Jacob",F,2017/18,Buffalo,7
0.7,102.439024390,12,Lower body,"Josefson, Jacob",F,2017/18,Buffalo,12
6,219.512195122,3,Concussion,"Okposo, Kyle",F,2017/18,Buffalo,3
6,146.341463415,2,Illness,"Okposo, Kyle",F,2017/18,Buffalo,2
0.65,142.682926829,18,Hand,"Rodrigues, Evan",F,2017/18,Buffalo,18
0.65,39.634146341,5,Ribs,"Rodrigues, Evan",F,2017/18,Buffalo,5
1.775,86.585365854,4,Concussion,"Antipin, Victor",D,2017/18,Buffalo,4
1.775,129.878048780,6,Illness,"Antipin, Victor",D,2017/18,Buffalo,6
2.4,29.268292683,1,Illness,"Beaulieu, Nathan",D,2017/18,Buffalo,1
2.4,58.536585366,2,Illness,"Beaulieu, Nathan",D,2017/18,Buffalo,2
2.4,146.341463415,5,Illness,"Beaulieu, Nathan",D,2017/18,Buffalo,5
2.4,117.073170732,4,Upper body,"Beaulieu, Nathan",D,2017/18,Buffalo,4
2.4,204.878048780,7,Upper body,"Beaulieu, Nathan",D,2017/18,Buffalo,7
5.142857,1567.944207317,25,Lower body,"Bogosian, Zach",D,2017/18,Buffalo,25
5.142857,2445.992963415,39,Lower body,"Bogosian, Zach",D,2017/18,Buffalo,39
0.65,95.121951220,12,Undisclosed,"Falk, Justin",D,2017/18,Buffalo,12
0.65,174.390243902,22,Lower body,"Fedun, Taylor",D,2017/18,Buffalo,22
3.9,142.682926829,3,Illness,"Gorges, Josh",D,2017/18,Buffalo,3
3.9,380.487804878,8,Lower body,"Gorges, Josh",D,2017/18,Buffalo,8
0.888333,10.833329268,1,Upper body,"Guhle, Brendan",D,2017/18,Buffalo,1
1.6,429.268292683,22,Shoulder,"McCabe, Jake",D,2017/18,Buffalo,22
1.6,136.585365854,7,Thumb,"McCabe, Jake",D,2017/18,Buffalo,7
0.65,7.926829268,1,Lower body,"Nelson, Casey",D,2017/18,Buffalo,1
5.4,592.682926829,9,Upper body,"Ristolainen, Rasmus",D,2017/18,Buffalo,9
0.65,87.195121951,11,Foot,"Tennyson, Matt",D,2017/18,Buffalo,11
2.5,60.975609756,2,Head,"Johnson, Chad",G,2017/18,Buffalo,2
4,48.780487805,1,Lower body,"Lehner, Robin",G,2017/18,Buffalo,1
4,243.902439024,5,Lower body,"Lehner, Robin",G,2017/18,Buffalo,5
4,195.121951220,4,Undisclosed,"Lehner, Robin",G,2017/18,Buffalo,4
0.75,64.024390244,7,Undisclosed,"Ullmark, Linus",G,2017/18,Buffalo,7
4.5,329.268292683,6,Facial,"Brouwer, Troy",F,2017/18,Calgary,6
1.75,21.341463415,1,Lower body,"Ferland, Micheal",F,2017/18,Calgary,1
1.75,85.365853659,4,Lower body,"Ferland, Micheal",F,2017/18,Calgary,4
4.3,629.268292683,12,Jaw,"Frolik, Michael",F,2017/18,Calgary,12
0.65,190.243902439,24,Undisclosed,"Hrivik, Marek",F,2017/18,Calgary,24
2,243.902439024,10,Groin,"Jagr, Jaromir",F,2017/18,Calgary,10
2,24.390243902,1,Lower body,"Jagr, Jaromir",F,2017/18,Calgary,1
2,48.780487805,2,Lower body,"Jagr, Jaromir",F,2017/18,Calgary,2
2,121.951219512,5,Lower body,"Jagr, Jaromir",F,2017/18,Calgary,5
2,146.341463415,6,Lower body,"Jagr, Jaromir",F,2017/18,Calgary,6
6.375,77.743902439,1,Flu,"Monahan, Sean",F,2017/18,Calgary,1
6.375,544.207317073,7,Wrist,"Monahan, Sean",F,2017/18,Calgary,7
0.925,11.280487805,1,Illness,"Shore, Nick",F,2017/18,Calgary,1
1.775,259.756097561,12,Upper body,"Tkachuk, Matthew",F,2017/18,Calgary,12
1.75,149.390243902,7,Hip,"Versteeg, Kris",F,2017/18,Calgary,7
1.75,1045.731707317,49,Hip,"Versteeg, Kris",F,2017/18,Calgary,49
4.6504,510.409756098,9,Upper body,"Brodie, T.J.",D,2017/18,Calgary,9
3.857143,47.038329268,1,Lower body,"Hamonic, Travis",D,2017/18,Calgary,1
3.857143,141.114987805,3,Lower body,"Hamonic, Travis",D,2017/18,Calgary,3
3.857143,188.153317073,4,Upper body,"Hamonic, Travis",D,2017/18,Calgary,4
4.25,673.780487805,13,Groin,"Smith, Mike",G,2017/18,Calgary,13
4.25,51.829268293,1,Undisclosed,"Smith, Mike",G,2017/18,Calgary,1
1.775,86.585365854,4,Concussion,"Aho, Sebastian",F,2017/18,Carolina,4
0.775,9.451219512,1,Lower body,"Jooris, Josh",F,2017/18,Carolina,1
3.083333,37.601621951,1,Flu,"Kruger, Marcus",F,2017/18,Carolina,1
3.083333,150.406487805,4,Lower body,"Kruger, Marcus",F,2017/18,Carolina,4
2.7,32.926829268,1,Illness,"Lindholm, Elias",F,2017/18,Carolina,1
0.8875,10.823170732,1,Undisclosed,"McGinn, Brock",F,2017/18,Carolina,1
1.275,15.548780488,1,Illness,"Nordstrom, Joakim",F,2017/18,Carolina,1
1.275,62.195121951,4,Upper body,"Nordstrom, Joakim",F,2017/18,Carolina,4
4,439.024390244,9,Shoulder,"Rask, Victor",F,2017/18,Carolina,9
1.425,34.756097561,2,Upper body,"Ryan, Derek",F,2017/18,Carolina,2
2.5,457.317073171,15,Hip,"Stempniak, Lee",F,2017/18,Carolina,15
2.5,792.682926829,26,Upper body,"Stempniak, Lee",F,2017/18,Carolina,26
4.833333,176.829256098,3,Undisclosed,"Faulk, Justin",D,2017/18,Carolina,3
4.833333,176.829256098,3,Upper body,"Faulk, Justin",D,2017/18,Carolina,3
1.775,64.939024390,3,Concussion,"Hanifin, Noah",D,2017/18,Carolina,3
0.925,33.841463415,3,Concussion,"Pesce, Brett",D,2017/18,Carolina,3
0.925,101.524390244,9,Shoulder,"Pesce, Brett",D,2017/18,Carolina,9
0.925,56.402439024,5,Upper body,"Pesce, Brett",D,2017/18,Carolina,5
0.825,30.182926829,3,Concussion,"van Riemsdyk, Trevor",D,2017/18,Carolina,3
4.55,554.878048780,10,Upper body,"Anisimov, Artem",F,2017/18,Chicago,10
1.2,190.243902439,13,Lower body,"Duclair, Anthony",F,2017/18,Chicago,13
0.863333,10.528451220,1,Upper body,"Hartman, Ryan",F,2017/18,Chicago,1
0.925,67.682926829,6,Upper body,"Hayden, John",F,2017/18,Chicago,6
0.925,11.280487805,1,Undisclosed,"Highmore, Matthew",F,2017/18,Chicago,1
0.8,19.512195122,2,Illness,"Jurco, Tomas",F,2017/18,Chicago,2
0.75,9.146341463,1,Undisclosed,"Kero, Tanner",F,2017/18,Chicago,1
1.541667,75.203268293,4,Upper body,"Schmaltz, Nick",F,2017/18,Chicago,4
10.5,1024.390243902,8,Upper body,"Toews, Jonathan",F,2017/18,Chicago,8
0.7,204.878048780,24,Upper body,"Tootoo, Jordin",F,2017/18,Chicago,24
5.275,5275.000000000,82,Skin infection,"Hossa, Marian","F ""retired""",2017/18,Chicago,82
0.925,33.841463415,3,Head,"Forsling, Gustav",D,2017/18,Chicago,3
1,85.365853659,7,Upper body,"Franson, Cody",D,2017/18,Chicago,7
0.9,10.975609756,1,Illness,"Kempny, MIchal",D,2017/18,Chicago,1
0.65,650,82,Upper body,"Rozsival, Michal",D,2017/18,Chicago,82
1.35,65.853658537,4,Lower body,"Rutta, Jan",D,2017/18,Chicago,4
1.35,131.707317073,8,Undisclosed,"Rutta, Jan",D,2017/18,Chicago,8
1.35,49.390243902,3,Upper body,"Rutta, Jan",D,2017/18,Chicago,3
6,219.512195122,3,Undisclosed,"Crawford, Corey",G,2017/18,Chicago,3
6,3439.024390244,47,Upper body,"Crawford, Corey",G,2017/18,Chicago,47
0.75,45.731707317,5,Lower body,"Forsberg, Anton",G,2017/18,Chicago,5
1.4,478.048780488,28,Leg,"Andrighetto, Sven",F,2017/18,Colorado,28
1.4,51.219512195,3,Lower body,"Andrighetto, Sven",F,2017/18,Colorado,3
0.75,18.292682927,2,Upper body,"Bourque, Gabriel",F,2017/18,Colorado,2
2.4,87.804878049,3,Upper body,"Comeau, Blake",F,2017/18,Colorado,3
1,12.195121951,1,Flu,"Compher, J.T.",F,2017/18,Colorado,1
1,73.170731707,6,Thumb,"Compher, J.T.",F,2017/18,Colorado,6
